POINT_X,POINT_Y,TWI,Slope,Distance,LST,NDVI,SMI,Classes
633851.2699,1378864.77,7.365901,3.1622777,,28.1237919,0.2404404,0.3785227,1
633869.18,1378866.375,9.7287645,1.4142135,,28.1237919,0.3569709,0.3785227,1
633868.9993,1378895.736,6.2735,7.0710678,,28.1855317,0.1438003,0.3745867,1
633854.4562,1378885.558,6.888145,2.8284271,,28.1855317,0.1367271,0.3745867,1
633857.9368,1378879.255,7.7651548,4.2426405,,28.1237919,0.2202643,0.3785227,1
633864.4305,1378880.658,7.7124743,4.2426405,,28.1855317,0.2987307,0.3745867,1
634047.5019,1378883.885,12.1415339,8,146.0328217,27.50498063,0.218262,0.4179726,1
634049.3897,1378873.186,12.1415339,7.0710678,146.0328217,27.49697448,0.2522507,0.418483,1
634067.954,1378872.979,12.2666969,3.1622777,146.0328217,27.50827553,0.1626253,0.4177625,1
634068.055,1378890.391,12.4292164,3.1622777,146.0328217,27.49218377,0.176393,0.4187884,1
634053.7449,1378870.234,12.65236,7.0710678,146.0328217,27.49697448,0.26392,0.418483,1
634071.0133,1378896.768,12.4292164,3.1622777,146.0328217,27.49218377,0.2423323,0.4187884,1
634057.239,1378887.973,12.377923,4,146.0328217,27.50498063,0.2003971,0.4179726,1
634071.3375,1378889.78,12.4292164,3.1622777,146.0328217,27.49218377,0.1709761,0.4187884,1
634054.6539,1378887.107,12.377923,8,146.0328217,27.50498063,0.2003971,0.4179726,1
634059.0372,1378884.468,12.377923,4,146.0328217,27.50498063,0.2003971,0.4179726,1
633627.6749,1379493.63,5.1552773,7.0710678,292.0656433,28.02503599,0.0959375,0.3848185,1
633625.2531,1379487.34,5.8680348,4.472136,292.0656433,28.02503599,0.1626685,0.3848185,1
633632.2399,1379491.035,5.1552773,7.2111025,292.0656433,28.02503599,0.0938421,0.3848185,1
633641.9124,1379501.251,9.6096249,7.6157732,326.5393066,27.90992708,0.1177844,0.3921568,1
633616.2497,1379531.895,7.3540425,5.0990195,326.5393066,27.72787725,0.1317983,0.4037627,1
633630.2645,1379504.111,5.1006775,7.6157732,326.5393066,28.02503599,0.0843038,0.3848185,1
633607.8007,1379487.515,8.8126574,5.0990195,292.0656433,28.12488764,0.1310881,0.3784528,1
633610.7097,1379494.12,8.8126574,8,292.0656433,28.02503599,0.1096345,0.3848185,1
633604.9571,1379507.264,8.8356476,8,326.5393066,28.12488764,0.1163569,0.3784528,1
633630.858,1379504.525,5.1006775,7.6157732,326.5393066,28.02503599,0.0843038,0.3848185,1
633684.9125,1379585.835,5.6330328,4.472136,206.5215912,27.3995639,0.2160015,0.424693,1
633701.1207,1379605.054,5.1552773,7.2111025,206.5215912,27.21554192,0.1834003,0.4364246,1
633690.9218,1379606.613,5.1552773,7.2111025,206.5215912,27.20989518,0.1664882,0.4367846,1
633692.4847,1379613.639,4.9788666,8.6023254,206.5215912,27.20989518,0.1532502,0.4367846,1
633690.6641,1379597.141,5.1552773,4.472136,206.5215912,27.3995639,0.166624,0.424693,1
633686.0407,1379594.468,5.6330328,4.472136,206.5215912,27.3995639,0.1321392,0.424693,1
633710.5305,1379615.482,6.9771566,5.8309517,206.5215912,27.21554192,0.1252059,0.4364246,1
633695.1142,1379594.827,6.6727538,3.1622777,206.5215912,27.3995639,0.166624,0.424693,1
633713.526,1379612.905,6.9771566,5.8309517,206.5215912,27.21554192,0.1252059,0.4364246,1
633690.5064,1379609.5,4.9788666,7.2111025,206.5215912,27.20989518,0.1664882,0.4367846,1
633737.485,1379576.046,9.4334841,,206.5215912,27.32732226,0.0755823,0.4292985,1
633732.8978,1379586.539,6.4377518,,206.5215912,27.32732226,0.0979945,0.4292985,1
633765.6676,1379535.591,10.1558113,5.8309517,206.5215912,27.62747027,0.1025145,0.4101637,1
633768.4788,1379523.872,10.1462421,6.3245554,206.5215912,27.62747027,0.0838029,0.4101637,1
633780.9939,1379556.346,5.1552773,7.2111025,206.5215912,27.4176677,0.1556543,0.4235389,1
633775.9015,1379591.905,10.7213383,4,206.5215912,27.31954788,0.097004,0.4297941,1
633750.8307,1379602.372,6.6727538,3.1622777,206.5215912,27.21122409,0.0989919,0.4366999,1
633757.8777,1379566.214,7.365901,3.1622777,206.5215912,27.52643015,0.0975443,0.4166051,1
633734.2606,1379564.511,9.4334841,,206.5215912,27.52643015,0.0674175,0.4166051,1
633734.6162,1379609.254,6.8432169,4,206.5215912,27.21122409,0.1245692,0.4366999,1
634499.5984,1379150.164,7.5363641,3.1622777,206.5215912,28.6684013,0.1582268,0.3438032,1
634474.5796,1379148.573,7.3136287,1.4142135,206.5215912,28.86736772,0.1253438,0.3311189,1
634480.0713,1379146.903,7.690515,1.4142135,206.5215912,28.92165347,0.1310395,0.3276581,1
634496.4051,1379142.363,9.5631256,3.1622777,206.5215912,28.92165347,0.1379077,0.3276581,1
634498.3709,1379156.711,7.5363641,4,206.5215912,28.6684013,0.1582268,0.3438032,1
634491.9496,1379148.161,7.5363641,1.4142135,206.5215912,28.92165347,0.1379077,0.3276581,1
634483.9742,1379150.31,7.690515,1.4142135,206.5215912,28.6684013,0.1256575,0.3438032,1
634473.7203,1379147.669,7.3136287,1.4142135,206.5215912,28.86736772,0.1253438,0.3311189,1
634485.591,1379146.357,8.8637667,1.4142135,206.5215912,28.92165347,0.1310395,0.3276581,1
634471.2366,1379155.744,7.3136287,5.8309517,206.5215912,28.64075879,0.1220956,0.3455654,1
636129.4105,1379355.241,9.4334841,,146.0328217,26.56209344,0.1374486,0.4780827,1
636139.7098,1379389.751,8.5778179,3.1622777,,26.60439348,0.1325484,0.475386,1
636125.6545,1379394.666,7.4774728,1.4142135,146.0328217,26.63353608,0.1743839,0.4735281,1
636122.5339,1379373.928,9.4334841,,146.0328217,26.57134284,0.109375,0.477493,1
636114.2699,1379379.103,7.4774728,1.4142135,146.0328217,26.57134284,0.1119221,0.477493,1
636118.3709,1379400.284,11.091712,1.4142135,146.0328217,26.63353608,0.1623624,0.4735281,1
636121.6291,1379395.55,7.4774728,1.4142135,146.0328217,26.63353608,0.1743839,0.4735281,1
636124.3921,1379351.817,10.8197784,,146.0328217,26.56209344,0.1374486,0.4780827,1
636121.8076,1379363.732,9.4334841,,146.0328217,26.57134284,0.101933,0.477493,1
636118.2279,1379377.238,9.4334841,,146.0328217,26.57134284,0.1119221,0.477493,1
636476.7939,1379684.117,8.117939,4.472136,,28.01579664,0.2046495,0.3854075,1
636475.3428,1379693.062,7.5789428,4.472136,,28.1169117,0.2889054,0.3789613,1
636487.7949,1379713.016,5.6330328,4.472136,,28.1169117,0.0990738,0.3789613,1
636475.6526,1379704.346,7.4247923,4.472136,,28.1169117,0.1578205,0.3789613,1
636481.7908,1379701.819,6.32618,4.472136,,28.1169117,0.1499441,0.3789613,1
636471.2507,1379711.718,7.0782189,4.472136,,28.1169117,0.0977774,0.3789613,1
636499.721,1379695.004,7.0720077,4.2426405,,28.00135114,0.246189,0.3863284,1
636479.8349,1379684.792,5.6330328,3.1622777,,28.01579664,0.2046495,0.3854075,1
636487.2404,1379701.735,6.32618,4.472136,,28.1169117,0.1499441,0.3789613,1
636497.0444,1379684.439,7.0720077,1.4142135,,27.88377707,0.2966428,0.3938239,1
636794.7216,1379899.854,8.6349764,6.3245554,146.0328217,26.60193224,0.1675731,0.4755429,1
636770.347,1379910.091,6.0774789,10,146.0328217,26.71449936,0.0547914,0.4683666,1
636796.4364,1379882.833,14.5925388,4.2426405,146.0328217,26.60193224,0.2002624,0.4755429,1
636768.702,1379898.671,7.1594782,8.6023254,146.0328217,26.63567223,0.1359233,0.473392,1
636787.1583,1379890.98,11.2252436,6,146.0328217,26.63567223,0.189671,0.473392,1
636782.072,1379907.93,8.0590477,7.0710678,146.0328217,26.71449936,0.1029641,0.4683666,1
636769.7851,1379892.077,8.3937635,8.6023254,146.0328217,26.63567223,0.1359233,0.473392,1
636793.1928,1379904.652,8.6349764,6.3245554,146.0328217,26.71572718,0.1000391,0.4682884,1
636779.984,1379903.766,8.0590477,7.0710678,146.0328217,26.71449936,0.062175,0.4683666,1
636770.9814,1379897.622,7.1594782,8.6023254,146.0328217,26.63567223,0.1276714,0.473392,1
636724.7932,1379849.039,5.2864594,5.8309517,146.0328217,26.64488777,0.1624017,0.4728045,1
636708.3945,1379864.633,6.4869719,7.6157732,146.0328217,26.64488777,0.115334,0.4728045,1
636718.2528,1379854.995,5.2864594,6.3245554,146.0328217,26.64488777,0.1680272,0.4728045,1
636701.1453,1379849.92,5.0211453,7.0710678,146.0328217,26.64488777,0.1616187,0.4728045,1
636712.0315,1379854.624,5.0211453,8.2462111,146.0328217,26.64488777,0.1680272,0.4728045,1
636725.4634,1379876.664,10.6892786,4.472136,146.0328217,26.65026939,0.1280045,0.4724614,1
636729.4586,1379868.821,7.5363641,5.0990195,146.0328217,26.64488777,0.1639344,0.4728045,1
636699.6386,1379865.798,4.9398856,8.944272,146.0328217,26.65896016,0.0903874,0.4719073,1
636721.1365,1379876.105,10.6892786,4.472136,146.0328217,26.65026939,0.1280045,0.4724614,1
636724.6385,1379857.442,5.2864594,6.3245554,146.0328217,26.64488777,0.1426942,0.4728045,1
636973.1817,1379973.901,6.5369773,8.2462111,,26.69339546,0.1178419,0.469712,1
636966.3329,1379967.607,6.4074397,8,,26.70155148,0.1182394,0.4691921,1
636968.7558,1379967.277,6.4074397,8.2462111,,26.70155148,0.1182394,0.4691921,1
636980.662,1379976.365,5.8527164,10.7703295,,26.69339546,0.0926175,0.469712,1
636980.8179,1379951.053,6.6727538,3.1622777,,26.59245856,0.2715724,0.4761469,1
636985.1574,1379958.184,6.6727538,3.1622777,,26.59245856,0.2715724,0.4761469,1
636974.2512,1379952.675,5.9796066,3.1622777,,26.59245856,0.2882004,0.4761469,1
636971.4342,1379971.76,6.4074397,8.2462111,,26.69339546,0.1178419,0.469712,1
636982.9408,1379969.089,4.9398856,8.944272,,26.69339546,0.1915018,0.469712,1
636989.4092,1379961.882,4.9398856,3.1622777,,26.69339546,0.1915018,0.469712,1
636711.6921,1380271.131,5.3883595,22.8473186,146.0328217,26.2057447,0.2398829,0.5008003,1
636711.7264,1380264.874,5.3883595,22.8473186,146.0328217,26.2057447,0.1963651,0.5008003,1
636710.6761,1380261.747,5.3883595,22.3606796,146.0328217,26.2057447,0.1963651,0.5008003,1
636700.8823,1380279.618,6.3946629,20.8806133,146.0328217,26.2057447,0.2518415,0.5008003,1
636706.5168,1380256.866,6.32618,22.3606796,146.0328217,26.30794589,0.2197504,0.4942849,1
636669.2961,1380305.76,9.702096,9.8994951,146.0328217,26.02089095,0.2294448,0.5125849,1
636686.6686,1380279.957,8.2331667,13.4164076,146.0328217,26.16663937,0.1444433,0.5032933,1
636719.6322,1380252.026,5.0227818,24.6981773,,26.30794589,0.1977033,0.4942849,1
636678.8136,1380276.164,8.2331667,7.6157732,146.0328217,26.16663937,0.2167121,0.5032933,1
636714.8459,1380266.755,4.9987774,22.8473186,146.0328217,26.2057447,0.1963651,0.5008003,1
636285.6515,1380468.336,7.3136287,5.8309517,,26.4781344,0.1420495,0.4834352,1
636268.4374,1380443.418,7.3136287,5.8309517,146.0328217,26.30050166,0.1669078,0.4947594,1
636272.471,1380463.421,5.1552773,7.2111025,146.0328217,26.30050166,0.180483,0.4947594,1
636242.1694,1380467.045,5.8680348,4,146.0328217,26.17510369,0.2273209,0.5027537,1
636247.9595,1380448.059,7.4247923,8.6023254,146.0328217,26.17510369,0.1470738,0.5027537,1
636255.5975,1380461.841,5.1006775,7.6157732,146.0328217,26.30050166,0.1438481,0.4947594,1
636257.2317,1380472.324,7.7202263,7.6157732,146.0328217,26.36258305,0.2222519,0.4908017,1
636278.2368,1380468.308,7.3136287,7.2111025,146.0328217,26.30050166,0.180483,0.4947594,1
636257.9871,1380462.248,5.1006775,7.6157732,146.0328217,26.30050166,0.1438481,0.4947594,1
636282.5161,1380454.753,5.6330328,4.472136,,26.4781344,0.149996,0.4834352,1
636119.6341,1380388.774,7.0782189,3.1622777,146.0328217,27.06489773,0.1895726,0.4460284,1
636110.3557,1380390.848,10.1266308,,146.0328217,27.06489773,0.1986724,0.4460284,1
636139.4066,1380386.4,10.5388031,4,146.0328217,26.99214026,0.4847794,0.4506667,1
636125.7146,1380380.912,10.9432087,2.8284271,146.0328217,27.06489773,0.298893,0.4460284,1
636136.3322,1380372.934,8.7403374,5.8309517,146.0328217,27.19665466,0.4764228,0.4376287,1
636134.7591,1380391.042,10.7095938,4.2426405,146.0328217,26.99214026,0.4334728,0.4506667,1
636120.591,1380400.221,5.7446046,3.1622777,146.0328217,27.06489773,0.2934739,0.4460284,1
636134.2063,1380403.568,6.4377518,4,146.0328217,26.99214026,0.4369551,0.4506667,1
636136.9932,1380400.186,6.4377518,4.2426405,146.0328217,26.99214026,0.4369551,0.4506667,1
636112.0857,1380380.118,8.1768312,3.1622777,146.0328217,27.06489773,0.1895726,0.4460284,1
639888.3657,1382566.874,4.9497037,26.5706596,1168.262573,27.61261757,0.1182036,0.4111106,1
639880.831,1382554.713,4.7541041,21.540659,1112.152832,27.61261757,0.1028442,0.4111106,1
639938.2931,1382538.904,5.1137786,15.0332966,1032.608032,27.92881369,0.116133,0.3909528,1
639926.0733,1382525.148,11.5287695,4.2426405,1112.152832,27.92881369,0.1384947,0.3909528,1
639888.2988,1382563.819,4.9497037,26.5706596,1168.262573,27.61261757,0.1182036,0.4111106,1
639883.7943,1382559.535,4.9497037,21.540659,1112.152832,27.61261757,0.1028442,0.4111106,1
639938.1817,1382543.946,5.1137786,15.0332966,1032.608032,27.70038028,0.1092779,0.4055156,1
639927.7897,1382539.024,5.1137786,16,1112.152832,27.92881369,0.1131486,0.3909528,1
639898.2123,1382535.501,4.3279977,13.3416643,1112.152832,27.83440662,0.0928695,0.3969713,1
639914.0317,1382526.22,5.4220357,11.0453606,1112.152832,27.92881369,0.1375819,0.3909528,1
640510.3569,1382564.313,5.8680348,7.0710678,584.1312866,26.39361841,0.0918461,0.4888231,1
640564.1527,1382583.718,5.714292,16.4924221,438.0984497,26.55172129,0.0969196,0.4787439,1
640491.4915,1382563.71,8.0370884,3.1622777,584.1312866,26.28630835,0.0919881,0.4956643,1
640531.7979,1382556.661,6.8129048,8.2462111,461.7963257,26.39361841,0.0947935,0.4888231,1
640601.4413,1382579.685,4.9856691,17.088007,438.0984497,26.90588702,0.1226528,0.4561655,1
640473.4015,1382563.401,9.4334841,,584.1312866,26.23975274,0.0874287,0.4986323,1
640542.8304,1382568.046,6.4888911,11.4017544,438.0984497,26.60089779,0.097245,0.4756089,1
640594.5455,1382563.929,4.9788666,8.6023254,438.0984497,26.8012155,0.0992308,0.4628384,1
640590.3242,1382573.806,4.9856691,8.944272,438.0984497,26.70540275,0.0715802,0.4689465,1
640574.4454,1382557.441,6.7843256,1.4142135,461.7963257,26.8012155,0.1058911,0.4628384,1
641667.4068,1381485.776,10.8197784,,292.0656433,27.95640647,0.1822622,0.3891937,1
641663.0016,1381428.208,12.2060728,1.4142135,292.0656433,27.43069329,0.1615621,0.4227085,1
641644.4885,1381493.81,10.5320959,7.0710678,292.0656433,28.11902734,0.0945519,0.3788264,1
641620.4864,1381504.406,7.8302574,7.6157732,292.0656433,28.11902734,0.0851524,0.3788264,1
641672.3356,1381422.887,11.6307087,4.2426405,292.0656433,27.43069329,0.1585783,0.4227085,1
641659.9184,1381511.903,7.5649433,5.0990195,292.0656433,28.05735983,0.0328298,0.3827578,1
641638.9224,1381465.837,11.3793936,3.1622777,292.0656433,28.01795376,0.1046386,0.38527,1
641660.1776,1381494.979,11.8313789,5.0990195,292.0656433,28.05735983,0.2116175,0.3827578,1
641676.6349,1381445.097,11.5129251,3.1622777,292.0656433,27.80610514,0.0991555,0.3987755,1
641684.8046,1381427.333,11.9984331,4,326.5393066,27.53636662,0.1412391,0.4159717,1
641769.1581,1381487.787,10.1266308,7.2111025,326.5393066,27.92789984,0.0754453,0.391011,1
641759.2661,1381511.127,8.17062,4.472136,326.5393066,27.97559171,0.0853636,0.3879706,1
641771.5894,1381512.646,10.3363152,4.2426405,326.5393066,27.91830175,0.0678345,0.3916229,1
641748.9248,1381492.436,9.4334841,4,326.5393066,27.97559171,0.0882069,0.3879706,1
641750.4048,1381508.035,10.1266308,5.6568542,326.5393066,27.97559171,0.0763112,0.3879706,1
641750.6691,1381502.216,10.1266308,5.6568542,326.5393066,27.97559171,0.0763112,0.3879706,1
641751.0913,1381514.603,10.5320959,5.6568542,326.5393066,27.97559171,0.0853636,0.3879706,1
641760.9886,1381529.675,9.9234924,5.8309517,326.5393066,27.96366685,0.1666171,0.3887308,1
641752.4324,1381492.358,10.5320959,4,326.5393066,27.97559171,0.0936921,0.3879706,1
641747.5212,1381509.817,10.5320959,5.6568542,326.5393066,27.97559171,0.0707804,0.3879706,1
641802.1393,1381485.339,5.9796066,5.8309517,326.5393066,27.84677679,0.0669805,0.3961827,1
641824.9522,1381465.227,5.3980312,5.6568542,326.5393066,27.84677679,0.085154,0.3961827,1
641835.8048,1381473.229,7.8240461,3.1622777,292.0656433,27.78817223,0.1574515,0.3999188,1
641787.6409,1381473.38,7.130899,8,326.5393066,27.86009626,0.1092421,0.3953336,1
641782.8236,1381469.518,6.1500697,8,326.5393066,27.86009626,0.1420863,0.3953336,1
641810.0912,1381459.017,5.3391395,6,326.5393066,27.62068481,0.1654046,0.4105963,1
641825.0488,1381469.229,5.3980312,5.6568542,326.5393066,27.84677679,0.085154,0.3961827,1
641819.5786,1381463.168,5.3980312,5.6568542,326.5393066,27.84677679,0.1750682,0.3961827,1
641802.5695,1381463.656,5.1006775,8.944272,326.5393066,27.84677679,0.1626067,0.3961827,1
641809.6211,1381464.242,5.1006775,7.6157732,326.5393066,27.84677679,0.1626067,0.3961827,1
641742.7158,1381444.238,4.9788666,8.6023254,326.5393066,27.80746844,0.1024822,0.3986886,1
641766.5254,1381451.768,4.7541041,10.7703295,326.5393066,27.80746844,0.1412827,0.3986886,1
641765.7918,1381437.194,5.4923267,7.0710678,326.5393066,27.80746844,0.1297683,0.3986886,1
641748.5425,1381433.905,6.1500697,8,326.5393066,27.80746844,0.1260535,0.3986886,1
641780.9294,1381447.642,5.4220357,10.1980391,326.5393066,27.72733219,0.1041773,0.4037974,1
641757.9007,1381435.153,4.9788666,7.0710678,326.5393066,27.80746844,0.1208157,0.3986886,1
641776.2054,1381453.989,4.7541041,10.7703295,326.5393066,27.72733219,0.143211,0.4037974,1
641749.9507,1381452.47,4.9398856,10.2956305,326.5393066,27.80746844,0.0741582,0.3986886,1
641770.9232,1381445.707,5.4923267,10.2956305,326.5393066,27.72733219,0.1391958,0.4037974,1
641776.8569,1381450.952,4.7541041,10.7703295,326.5393066,27.72733219,0.143211,0.4037974,1
639646.0132,1373349.55,5.2864594,4.2426405,,26.95873796,0.2774071,0.4527962,1
639626.0269,1373346.341,6.7843256,4.2426405,,27.04799876,0.133293,0.4471057,1
639637.9602,1373341.801,6.32618,4.472136,,27.04799876,0.1401588,0.4471057,1
639632.6989,1373342.958,6.32618,4.472136,,27.04799876,0.1401588,0.4471057,1
639628.8552,1373349.881,5.3677187,4.2426405,,27.04799876,0.133293,0.4471057,1
639628.4943,1373326.375,6.6727538,1.4142135,,26.98845141,0.1554291,0.4509019,1
639643.3142,1373332.677,5.6857133,4.2426405,,26.95873796,0.2407231,0.4527962,1
639647.5846,1373335.651,5.6857133,4.2426405,,26.95873796,0.2407231,0.4527962,1
639623.3713,1373329.033,6.7843256,1.4142135,,26.98845141,0.1554291,0.4509019,1
639643.9422,1373345.853,5.6857133,4.2426405,,26.95873796,0.2774071,0.4527962,1
639521.9794,1373345.023,5.6857133,4.2426405,,27.11426977,0.0960798,0.4428808,1
639570.4712,1373364.257,12.4292164,5.6568542,,27.15657336,0.2196571,0.4401839,1
639546.1287,1373349.021,11.3793936,4,,27.11426977,0.1238117,0.4428808,1
639583.0542,1373376.354,12.6115379,4,,27.14218712,0.3271986,0.4411011,1
639555.5924,1373379.889,9.4334841,4.2426405,,27.15657336,0.1479911,0.4401839,1
639563.1018,1373380.717,9.4334841,4.2426405,,27.15657336,0.1967213,0.4401839,1
639523.7612,1373327.055,7.4774728,1.4142135,,26.99503972,0.1372209,0.4504819,1
639531.6986,1373324.471,7.0782189,4,,26.99503972,0.1298475,0.4504819,1
639528.6777,1373346.525,7.4247923,4.2426405,,27.11426977,0.0960798,0.4428808,1
639562.2856,1373368.532,11.5129251,7.0710678,,27.15657336,0.2162279,0.4401839,1
639575.3057,1373419.848,10.5320959,5.6568542,,27.15397847,0.2474877,0.4403494,1
639567.3284,1373443.318,10.1384897,3.1622777,,27.15304729,0.1231144,0.4404087,1
639585.4618,1373425.695,10.5320959,1.4142135,,27.18632817,0.2602332,0.438287,1
639582.6603,1373421.889,10.5320959,3.1622777,,27.18632817,0.2602332,0.438287,1
639573.6091,1373440.126,10.1384897,3.1622777,,27.15304729,0.1668739,0.4404087,1
639583.9581,1373424.24,10.5320959,3.1622777,,27.18632817,0.2602332,0.438287,1
639562.6458,1373445.293,7.5649433,5.8309517,,27.15304729,0.1231144,0.4404087,1
639581.0167,1373433.927,10.5320959,1.4142135,,27.18632817,0.1945392,0.438287,1
639581.7103,1373448.768,10.2137127,1.4142135,,27.18632817,0.2493075,0.438287,1
639576.555,1373447.636,5.3980312,3.1622777,,27.15304729,0.1668739,0.4404087,1
639520.04,1373424.631,5.1552773,5.6568542,,27.10282446,0.1912714,0.4436105,1
639510.2577,1373430.546,6.1949978,5.0990195,,28.19810956,0.2442874,0.3737848,1
639510.7773,1373420.992,6.7843256,4.2426405,,28.19810956,0.2211251,0.3737848,1
639507.4779,1373435.209,5.7446046,5.0990195,,28.19810956,0.1609091,0.3737848,1
639497.4863,1373433.706,6.4377518,4,,28.19810956,0.2564935,0.3737848,1
639514.2261,1373425.952,6.1949978,5.0990195,,28.19810956,0.2211251,0.3737848,1
639515.5858,1373433.036,5.1552773,5.0990195,,28.19810956,0.2442874,0.3737848,1
639510.4247,1373437.117,5.7446046,5.0990195,,28.19810956,0.2442874,0.3737848,1
639509.2017,1373425.531,6.1949978,5.0990195,,28.19810956,0.1901984,0.3737848,1
639497.8445,1373418.576,6.7843256,1.4142135,,28.19568575,0.2659891,0.3739393,1
639422.7503,1373372.45,4.9398856,10.7703295,,27.34036453,0.1958983,0.428467,1
639431.2842,1373376.117,6.7101154,7.6157732,,27.26180758,0.1611741,0.4334751,1
639434.624,1373355.121,11.6307087,8,,27.20196971,0.2574317,0.4372899,1
639452.0035,1373363.053,7.1594782,7.0710678,,27.26180758,0.1961442,0.4334751,1
639435.6885,1373356.083,11.6307087,8,,27.20196971,0.2574317,0.4372899,1
639435.4686,1373356.621,11.6307087,8,,27.20196971,0.2574317,0.4372899,1
639427.8163,1373369.946,9.0571985,10.7703295,,27.34036453,0.2275269,0.428467,1
639440.8889,1373372.493,8.4301815,9.0553856,,27.26180758,0.2084873,0.4334751,1
639448.5013,1373382.813,8.4301815,6,,27.26180758,0.2116059,0.4334751,1
639433.2931,1373378.917,6.7101154,7.6157732,,27.26180758,0.1611741,0.4334751,1
639366.1985,1373300.416,12.2060728,4.472136,,26.08978267,0.1441002,0.508193,1
639393.4402,1373292.836,11.5129251,4,,26.94064701,0.2968448,0.4539495,1
639378.8159,1373313.815,14.2697659,4,,27.15611454,0.150463,0.4402132,1
639389.1762,1373304.26,14.2617979,4,,27.15611454,0.172384,0.4402132,1
639373.6318,1373315.379,12.2666969,4,,27.15611454,0.150463,0.4402132,1
639391.7699,1373317.033,14.9469128,4,,27.15611454,0.2368078,0.4402132,1
639401.9372,1373306.433,14.8672056,4,,27.09956231,0.1832134,0.4438184,1
639403.6416,1373300.56,14.8672056,4,,27.09956231,0.1832134,0.4438184,1
639388.4771,1373289.688,14.2537651,4,,26.94064701,0.3374233,0.4539495,1
639394.5098,1373299.533,11.6307087,4,,26.94064701,0.2968448,0.4539495,1
639984.3735,1373402.598,6.7316451,4.472136,,27.22823976,0.1465143,0.4356151,1
640000.7373,1373404.51,6.7316451,4.472136,,27.10932751,0.2190103,0.4431959,1
640006.4832,1373415.657,6.4377518,2,,27.10932751,0.152456,0.4431959,1
640001.714,1373387.01,8.17062,1.4142135,,27.11642764,0.0912468,0.4427433,1
639998.0419,1373412.937,5.9796066,3.1622777,,27.22823976,0.1666858,0.4356151,1
639990.475,1373385.783,8.17062,3.1622777,,27.17995918,0.1399858,0.438693,1
639980.6968,1373407.332,6.7316451,4.472136,,27.22823976,0.1465143,0.4356151,1
639992.8497,1373388.506,8.17062,1.4142135,,27.17995918,0.1399858,0.438693,1
639991.7527,1373410.148,5.9796066,4.472136,,27.22823976,0.1666858,0.4356151,1
639985.5909,1373393.195,9.2103405,2,,27.22823976,0.2201373,0.4356151,1
639962.4533,1373485.832,8.5774717,7.0710678,,26.99457687,0.3081003,0.4505114,1
639964.1087,1373502.322,8.4975834,5.0990195,,26.99457687,0.1450189,0.4505114,1
639970.5857,1373508.923,5.6330328,4.472136,146.0328217,26.90503522,0.1194385,0.4562198,1
639965.0691,1373488.567,7.2936101,4.472136,,26.99457687,0.3081003,0.4505114,1
639957.9791,1373494.684,8.5774717,4.472136,,26.99457687,0.1876751,0.4505114,1
639960.2947,1373500.242,8.4975834,4.472136,,26.99457687,0.1450189,0.4505114,1
639975.3593,1373500.891,5.6330328,4.472136,,26.90503522,0.1194385,0.4562198,1
639958.6411,1373488.239,8.5774717,4.472136,,26.99457687,0.2335766,0.4505114,1
639963.2117,1373483.788,6.9666471,7.0710678,,26.99457687,0.3081003,0.4505114,1
639959.9037,1373488.284,8.5774717,4.472136,,26.99457687,0.2335766,0.4505114,1
639731.9599,1373560.791,6.1949978,3.1622777,,27.30273065,0.2352237,0.4308662,1
639705.5413,1373548.921,6.4966435,5.6568542,,27.34330271,0.1865922,0.4282797,1
639732.192,1373544.376,12.4847689,1.4142135,,27.30273065,0.1766583,0.4308662,1
639732.423,1373550.163,5.9796066,1.4142135,,27.30273065,0.1889708,0.4308662,1
639731.6195,1373546.528,12.4847689,1.4142135,,27.30273065,0.1766583,0.4308662,1
639730.5801,1373549.355,5.9796066,1.4142135,,27.30273065,0.1766583,0.4308662,1
639730.6974,1373553.011,5.9796066,3.1622777,,27.30273065,0.1889708,0.4308662,1
639712.6919,1373544.859,5.3980312,5.6568542,,27.34330271,0.1814741,0.4282797,1
639717.1931,1373559.709,5.1748877,5.6568542,,27.34330271,0.1792918,0.4282797,1
639726.7953,1373540.823,7.2951512,4.2426405,,27.34330271,0.1685139,0.4282797,1
639766.4151,1373668.715,6.6727538,3.1622777,,26.54993387,0.3289602,0.4788579,1
639756.2304,1373653.703,6.4377518,4,,26.89491367,0.2294372,0.456865,1
639764.2647,1373678.73,6.0911784,2.8284271,,26.54993387,0.1847321,0.4788579,1
639781.2307,1373662.231,7.4247923,4,,26.54993387,0.4197967,0.4788579,1
639761.2941,1373670.261,5.9796066,3.1622777,,26.54993387,0.1847321,0.4788579,1
639768.0967,1373668.87,6.6727538,3.1622777,,26.54993387,0.3289602,0.4788579,1
639768.5499,1373674.522,5.6330328,3.1622777,,26.54993387,0.1847321,0.4788579,1
639767.5968,1373663.985,6.6727538,3.1622777,,26.54993387,0.3289602,0.4788579,1
639770.4583,1373677.327,5.6330328,4.472136,,26.54993387,0.2605973,0.4788579,1
639756.3082,1373663.294,5.9796066,3.1622777,,26.71205909,0.2640862,0.4685222,1
637444.1912,1374157.816,6.8734493,12.1655254,1239.129517,28.51006334,0.2174059,0.3538975,1
637443.7033,1374186.228,5.1006775,9.0553856,1239.129517,28.10227419,0.3777204,0.3798944,1
637437.4241,1374173.247,9.3555222,8.2462111,1239.129517,28.10227419,0.1497944,0.3798944,1
